Кратчайший путь: 1 7 5 6 2 8 3 4 9 10 1 
Его длина 30,48
Всего гамильтоновых путей: 31224
1 2 3 5 6 4 10 7 9 8 1 | 157,37
1 2 3 5 6 4 10 8 7 9 1 | 157,37
1 2 3 5 6 4 10 8 9 7 1 | 185,39
1 2 3 5 6 4 10 9 7 8 1 | 157,37
1 2 3 5 6 4 10 9 8 7 1 | 185,39
1 2 3 5 6 7 4 10 8 9 1 | 113,87
1 2 3 5 6 7 4 10 9 8 1 | 113,87
1 2 3 5 6 7 8 9 10 4 1 | 135,79
1 2 3 5 6 7 9 8 10 4 1 | 135,79
1 2 3 5 6 8 7 4 10 9 1 | 113,87
1 2 3 5 6 8 7 9 10 4 1 | 135,79
1 2 3 5 6 8 9 7 4 10 1 | 162,85
1 2 3 5 6 8 9 7 10 4 1 | 135,79
1 2 3 5 6 8 9 10 4 7 1 | 141,89
1 2 3 5 6 8 9 10 7 4 1 | 118,11
1 2 3 5 6 8 10 4 7 9 1 | 113,87
